,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,afterSplit
6335,2006-01-19,2.901786,2.916429,2.812143,2.822857,2.406254,1695848000,0.0503198172734317,2.0,1.4114285
6336,2006-01-20,2.831429,2.858571,2.708214,2.7175,2.316445,1134758800,0.05034926788812848,2.0,1.35875
6337,2006-01-23,2.717857,2.841429,2.714286,2.773929,2.364547,1059730000,0.05037871969607845,2.0,1.3869645
6338,2006-01-24,2.812857,2.836429,2.706071,2.715714,2.314924,1142254400,0.05040817268934013,2.0,1.357857
6339,2006-01-25,2.763929,2.767857,2.616071,2.65,2.258908,1275786400,0.05043762685997206,2.0,1.325
6340,2006-01-26,2.661786,2.693929,2.568929,2.583214,2.201977,1181387200,0.05046708220003275,2.0,1.291607
6341,2006-01-27,2.605357,2.628571,2.539286,2.5725,2.192844,953864800,0.05049653870158069,2.0,1.28625
6342,2006-01-30,2.541786,2.735714,2.531071,2.678571,2.283262,1398401200,0.05052599635667443,2.0,1.3392855
6343,2006-01-31,2.696429,2.726429,2.633929,2.696786,2.298789,913542000,0.050555455157372475,2.0,1.348393
6344,2006-02-01,2.676786,2.730714,2.665714,2.693571,2.296048,521186400,0.050584915095733325,2.0,1.3467855
6345,2006-02-02,2.682143,2.691429,2.573214,2.575,2.194976,707322000,0.05061437616381553,2.0,1.2875
6346,2006-02-03,2.58,2.599643,2.537143,2.566071,2.187366,692123600,0.0506438383536776,2.0,1.2830355
6347,2006-02-06,2.572143,2.589643,2.383571,2.403571,2.048847,1651767600,0.05067330165737803,2.0,1.2017855
6348,2006-02-07,2.438214,2.481429,2.381429,2.414286,2.05798,1388830800,0.050702766066975366,2.0,1.207143
6349,2006-02-08,2.446071,2.467143,2.357143,2.4575,2.094817,953114400,0.05073223157452811,2.0,1.22875
6350,2006-02-09,2.467857,2.4725,2.304643,2.319643,1.977305,1149764000,0.05076169817209479,2.0,1.1598215
6351,2006-02-10,2.327857,2.416786,2.246429,2.403929,2.049152,1760477600,0.05079116585173391,2.0,1.2019645
6352,2006-02-13,2.379643,2.383929,2.308571,2.311071,1.969998,883498000,0.050820634605504,2.0,1.1555355
6353,2006-02-14,2.325,2.432143,2.321429,2.415714,2.059198,1160938800,0.05085010442546356,2.0,1.207857
6354,2006-02-15,2.398571,2.486429,2.383929,2.472143,2.107299,1159771200,0.05087957530367114,2.0,1.2360715
6355,2006-02-16,2.496786,2.536071,2.481429,2.520357,2.148397,948175200,0.050909047232185235,2.0,1.2601785
6356,2006-02-17,2.510714,2.531786,2.486071,2.510357,2.139873,575999200,0.05093852020306436,2.0,1.2551785
6357,2006-02-21,2.521071,2.528571,2.452857,2.467143,2.103037,779606800,0.05096799420836705,2.0,1.2335715
6358,2006-02-22,2.464286,2.559643,2.428571,2.547143,2.17123,978238800,0.0509974692401518,2.0,1.2735715
6359,2006-02-23,2.563929,2.607143,2.551071,2.5625,2.184321,856917600,0.05102694529047714,2.0,1.28125
6360,2006-02-24,2.576429,2.603214,2.542857,2.552143,2.175493,534744000,0.0510564223514016,2.0,1.2760715
6361,2006-02-27,2.571071,2.575714,2.523214,2.535357,2.161184,791240800,0.051085900414983676,2.0,1.2676785
6362,2006-02-28,2.556429,2.585714,2.432143,2.446071,2.085074,1266980400,0.0511153794732819,2.0,1.2230355
6363,2006-03-01,2.458571,2.481786,2.429286,2.467857,2.103645,763817600,0.05114485951835479,2.0,1.2339285
6364,2006-03-02,2.463929,2.499643,2.4525,2.486071,2.119171,625273600,0.05117434054226084,2.0,1.2430355
6365,2006-03-03,2.478571,2.496786,2.411786,2.418571,2.061633,737668400,0.0512038225370586,2.0,1.2092855
6366,2006-03-06,2.4175,2.418571,2.319286,2.338571,1.993439,912665600,0.05123330549480658,2.0,1.1692855
6367,2006-03-07,2.348571,2.389286,2.324286,2.368214,2.018708,872877600,0.051262789407563285,2.0,1.184107
6368,2006-03-08,2.3675,2.4,2.333929,2.345,1.99892,653251200,0.051292274267387236,2.0,1.1725
6369,2006-03-09,2.356429,2.373929,2.278929,2.283214,1.946253,799304800,0.05132176006633696,2.0,1.141607
6370,2006-03-10,2.2875,2.303214,2.230357,2.256786,1.923725,1043142800,0.05135124679647097,2.0,1.128393
6371,2006-03-13,2.323214,2.367143,2.313929,2.345714,1.999528,861187600,0.05138073444984778,2.0,1.172857
6372,2006-03-14,2.348929,2.404286,2.339286,2.404286,2.049456,642020400,0.05141022301852591,2.0,1.202143
6373,2006-03-15,2.418214,2.43,2.34,2.365357,2.016272,891996000,0.05143971249456389,2.0,1.1826785
6374,2006-03-16,2.3875,2.389286,2.296429,2.296786,1.957822,749638400,0.05146920287002023,2.0,1.148393
6375,2006-03-17,2.3125,2.340714,2.289643,2.309286,1.968476,812042000,0.05149869413695343,2.0,1.154643
6376,2006-03-20,2.329286,2.337857,2.281071,2.285357,1.948079,605441200,0.05152818628742205,2.0,1.1426785
6377,2006-03-21,2.2075,2.297857,2.1925,2.2075,1.881713,1345366400,0.05155767931348454,2.0,1.10375
6378,2006-03-22,2.22,2.258929,2.188214,2.2025,1.87745,1345895600,0.05158717320719948,2.0,1.10125
6379,2006-03-23,2.207857,2.210714,2.128929,2.148571,1.83148,1427826400,0.05161666796062536,2.0,1.0742855
6380,2006-03-24,2.151786,2.176429,2.108214,2.141429,1.825393,1071980000,0.05164616356582071,2.0,1.0707145
6381,2006-03-27,2.155357,2.192143,2.121429,2.125357,1.811692,1108072000,0.05167566001484404,2.0,1.0626785
6382,2006-03-28,2.129643,2.147857,2.080357,2.096786,1.787338,1370322800,0.051705157299753876,2.0,1.048393
6383,2006-03-29,2.111786,2.232857,2.059643,2.226071,1.897542,2346834000,0.051734655412608715,2.0,1.1130355
6384,2006-03-30,2.243571,2.260714,2.1975,2.241071,1.910329,1390650800,0.05176415434546709,2.0,1.1205355
6385,2006-03-31,2.258929,2.271786,2.222857,2.24,1.909416,815357200,0.05179365409038753,2.0,1.12
6386,2006-04-03,2.273929,2.29,2.236071,2.2375,1.907284,815791200,0.051823154639428534,2.0,1.11875
6387,2006-04-04,2.217857,2.222143,2.180357,2.184643,1.862229,931924000,0.05185265598464864,2.0,1.0923215
6388,2006-04-05,2.311071,2.400357,2.291071,2.400357,2.046107,2233408800,0.051882158118106335,2.0,1.2001785
6389,2006-04-06,2.439286,2.573214,2.435714,2.544286,2.168795,2663768800,0.05191166103186016,2.0,1.272143
6390,2006-04-07,2.533214,2.543214,2.445357,2.4925,2.124652,1545238800,0.05194116471796861,2.0,1.24625
6391,2006-04-10,2.510357,2.533214,2.444643,2.4525,2.090555,903515200,0.05197066916849025,2.0,1.22625
6392,2006-04-11,2.463929,2.475,2.395357,2.428214,2.069853,939316000,0.05200017437548354,2.0,1.214107
6393,2006-04-12,2.428929,2.434643,2.367857,2.3825,2.030886,739894400,0.05202968033100704,2.0,1.19125
6394,2006-04-13,2.369286,2.408571,2.350357,2.373929,2.023579,734678000,0.05205918702711926,2.0,1.1869645
6395,2006-04-17,2.375357,2.387143,2.298214,2.314643,1.973042,721938000,0.0520886944558787,2.0,1.1573215
6396,2006-04-18,2.322857,2.373929,2.313929,2.365,2.015969,794844400,0.0521182026093439,2.0,1.1825
6397,2006-04-19,2.386429,2.392857,2.338214,2.344643,1.998615,1086033200,0.052147711479573346,2.0,1.1723215
6398,2006-04-20,2.4825,2.5,2.364286,2.415357,2.058894,1666982800,0.052177221058625586,2.0,1.2076785
6399,2006-04-21,2.435357,2.451429,2.373929,2.394286,2.040933,788986800,0.052206731338559145,2.0,1.197143
6400,2006-04-24,2.3875,2.39,2.339286,2.348214,2.001659,707028000,0.05223624231143249,2.0,1.174107
6401,2006-04-25,2.355714,2.378214,2.341429,2.363214,2.014446,529062800,0.05226575396930419,2.0,1.181607
6402,2006-04-26,2.380357,2.438571,2.371429,2.433929,2.074724,710886400,0.05229526630423276,2.0,1.2169645
6403,2006-04-27,2.418929,2.495,2.405357,2.477143,2.111561,845947200,0.0523247793082767,2.0,1.2385715
6404,2006-04-28,2.477857,2.546429,2.471429,2.513929,2.142919,760037600,0.05235429297349452,2.0,1.2569645
6405,2006-05-01,2.5275,2.555,2.47,2.485714,2.118867,750380400,0.05238380729194474,2.0,1.242857
6406,2006-05-02,2.505357,2.570714,2.503929,2.557857,2.180364,771663200,0.0524133222556859,2.0,1.2789285
6407,2006-05-03,2.565357,2.569643,2.506429,2.540714,2.16575,686991200,0.052442837856776496,2.0,1.270357
6408,2006-05-04,2.543571,2.603214,2.516429,2.540357,2.165446,860420400,0.05247235408727507,2.0,1.2701785
6409,2006-05-05,2.566429,2.580357,2.541071,2.5675,2.188584,563911600,0.05250187093924011,2.0,1.28375
6410,2006-05-08,2.606786,2.635714,2.561429,2.5675,2.188584,594851600,0.05253138840473015,2.0,1.28375
6411,2006-05-09,2.565,2.591429,2.522143,2.536786,2.162401,531666800,0.052560906475803706,2.0,1.268393
6412,2006-05-10,2.546071,2.5475,2.486071,2.521429,2.149312,459888800,0.052590425144519296,2.0,1.2607145
6413,2006-05-11,2.528214,2.53,2.4125,2.433929,2.074724,812688800,0.05261994440293545,2.0,1.2169645
6414,2006-05-12,2.423214,2.453214,2.387857,2.417857,2.061025,641774000,0.05264946424311065,2.0,1.2089285
6415,2006-05-15,2.406071,2.442143,2.397143,2.421071,2.063764,529177600,0.05267898465710344,2.0,1.2105355
6416,2006-05-16,2.432143,2.4375,2.3125,2.320714,1.978219,936740000,0.052708505636972366,2.0,1.160357
6417,2006-05-17,2.311071,2.346429,2.288214,2.330714,1.986742,754194000,0.05273802717477588,2.0,1.165357
6418,2006-05-18,2.345714,2.366429,2.254286,2.256429,1.923421,658442400,0.052767549262572544,2.0,1.1282145
6419,2006-05-19,2.259286,2.317143,2.243571,2.303929,1.963911,985866000,0.05279707189242088,2.0,1.1519645
6420,2006-05-22,2.281071,2.285357,2.241786,2.263571,1.929508,718975600,0.05282659505637937,2.0,1.1317855
6421,2006-05-23,2.316429,2.328214,2.25,2.255357,1.922507,694414000,0.052856118746506565,2.0,1.1276785
6422,2006-05-24,2.249643,2.273214,2.198571,2.262143,1.928291,916031200,0.05288564295486097,2.0,1.1310715
6423,2006-05-25,2.295,2.301786,2.260357,2.2975,1.95843,463372000,0.052915167673501115,2.0,1.14875
6424,2006-05-26,2.296786,2.305714,2.255,2.269643,1.934684,432950000,0.05294469289448549,2.0,1.1348215
6425,2006-05-30,2.260357,2.260714,2.186429,2.186429,1.863752,563402000,0.05297421860987264,2.0,1.0932145
6426,2006-05-31,2.205714,2.206786,2.096071,2.134643,1.819608,1280977600,0.05300374481172107,2.0,1.0673215
6427,2006-06-01,2.1375,2.224286,2.125714,2.220357,1.892672,942508000,0.05303327149208929,2.0,1.1101785
6428,2006-06-02,2.249643,2.253571,2.174286,2.202143,1.877146,685787200,0.053062798643035855,2.0,1.1010715
6429,2006-06-05,2.183929,2.183929,2.141786,2.142857,1.82661,605785600,0.053092326256619235,2.0,1.0714285
6430,2006-06-06,2.150714,2.165357,2.103929,2.132857,1.818086,726037200,0.05312185432489798,2.0,1.0664285
6431,2006-06-07,2.146429,2.157143,2.083929,2.091429,1.782772,750506400,0.053151382839930594,2.0,1.0457145
6432,2006-06-08,2.087143,2.176071,2.041071,2.17,1.849746,1397482800,0.05318091179377559,2.0,1.085
6433,2006-06-09,2.185,2.198571,2.110714,2.115714,1.803473,775838000,0.0532104411784915,2.0,1.057857
6434,2006-06-12,2.121429,2.133214,2.034286,2.035714,1.735279,717785600,0.05323997098613683,2.0,1.017857
6435,2006-06-13,2.0575,2.110714,2.048571,2.083214,1.775769,1080643200,0.05326950120877011,2.0,1.041607
6436,2006-06-14,2.081429,2.099286,2.024643,2.0575,1.75385,878136000,0.05329903183844985,2.0,1.02875
6437,2006-06-15,2.046429,2.133571,2.026786,2.120714,1.807734,1190383600,0.053328562867234565,2.0,1.060357
6438,2006-06-16,2.105714,2.113929,2.054286,2.055714,1.752327,838101600,0.05335809428718277,2.0,1.027857
6439,2006-06-19,2.065357,2.077857,2.035714,2.042857,1.741368,704575200,0.053387626090353,2.0,1.0214285
6440,2006-06-20,2.0575,2.083929,2.046071,2.0525,1.749588,672974400,0.05341715826880375,2.0,1.02625
6441,2006-06-21,2.062143,2.096786,2.046429,2.066429,1.761461,863296000,0.05344669081459355,2.0,1.0332145
6442,2006-06-22,2.078571,2.133929,2.073929,2.127857,1.813823,965633200,0.05347622371978094,2.0,1.0639285
6443,2006-06-23,2.132857,2.148929,2.0975,2.101071,1.79099,660203600,0.0535057569764244,2.0,1.0505355
6444,2006-06-26,2.113214,2.114286,2.084643,2.106786,1.795862,466536000,0.05353529057658246,2.0,1.053393
6445,2006-06-27,2.110357,2.115,2.05,2.051071,1.74837,550611600,0.05356482451231365,2.0,1.0255355
6446,2006-06-28,2.046071,2.046429,1.978929,2.000714,1.705444,850704400,0.053594358775676476,2.0,1.000357
6447,2006-06-29,2.027143,2.110357,2.013929,2.106071,1.795252,873398400,0.053623893358729455,2.0,1.0530355
6448,2006-06-30,2.056786,2.0625,2.017857,2.045357,1.743499,739695600,0.0536534282535311,2.0,1.0226785
6449,2006-07-03,2.054286,2.077857,2.047857,2.069643,1.764201,194770800,0.05368296345213996,2.0,1.0348215
6450,2006-07-05,2.041071,2.057143,2.02,2.035714,1.735279,518240800,0.05371249894661451,2.0,1.017857
6451,2006-07-06,2.038929,2.05,1.986071,1.991786,1.697834,633208800,0.0537420347290133,2.0,0.995893
6452,2006-07-07,1.981429,2.019643,1.9525,1.978571,1.686569,799360800,0.05377157079139483,2.0,0.9892855
6453,2006-07-10,1.989286,2.0175,1.946429,1.964286,1.674392,529345600,0.05380110712581763,2.0,0.982143
6454,2006-07-11,1.968214,1.999643,1.9475,1.9875,1.694181,825022800,0.053830643724340196,2.0,0.99375
6455,2006-07-12,1.970357,1.972857,1.89,1.891429,1.612288,927329200,0.053860180579021075,2.0,0.9457145
6456,2006-07-13,1.858214,1.932857,1.836071,1.866071,1.590672,1249906000,0.05388971768191877,2.0,0.9330355
6457,2006-07-14,1.875,1.888929,1.791429,1.809643,1.542572,993036800,0.05391925502509179,2.0,0.9048215
6458,2006-07-17,1.8475,1.896786,1.844643,1.870357,1.594326,1024542400,0.05394879260059866,2.0,0.9351785
6459,2006-07-18,1.898571,1.923214,1.851786,1.889286,1.610461,1000448400,0.05397833040049792,2.0,0.944643
6460,2006-07-19,1.891429,1.967143,1.87,1.932143,1.646993,1390743200,0.05400786841684806,2.0,0.9660715
6461,2006-07-20,2.177143,2.199643,2.132857,2.160714,1.841832,1972146400,0.054037406641707586,2.0,1.080357
6462,2006-07-21,2.136429,2.183929,2.13,2.168571,1.848529,891892400,0.05406694506713507,2.0,1.0842855
6463,2006-07-24,2.187857,2.217857,2.158214,2.193571,1.869839,722856400,0.054096483685188976,2.0,1.0967855
6464,2006-07-25,2.206429,2.2175,2.170714,2.211786,1.885366,589069600,0.05412602248792783,2.0,1.105893
6465,2006-07-26,2.214286,2.308571,2.202857,2.281071,1.944425,898427600,0.05415556146741017,2.0,1.1405355
6466,2006-07-27,2.303571,2.322143,2.245,2.264286,1.930118,735044800,0.054185100615694516,2.0,1.132143
6467,2006-07-28,2.283571,2.345714,2.267857,2.3425,1.996789,691507600,0.05421463992483937,2.0,1.17125
6468,2006-07-31,2.386786,2.451071,2.367143,2.427143,2.06894,892841600,0.05424417938690325,2.0,1.2135715
6469,2006-08-01,2.400714,2.426071,2.355,2.399286,2.045194,711765600,0.054273718993944675,2.0,1.199643
6470,2006-08-02,2.416071,2.452857,2.411071,2.434286,2.075029,550768400,0.05430325873802218,2.0,1.217143
6471,2006-08-03,2.425357,2.5,2.421786,2.485357,2.118563,841044400,0.05433279861119425,2.0,1.2426785
6472,2006-08-04,2.394643,2.450357,2.32,2.439286,2.07929,1852866400,0.054362338605519436,2.0,1.219643
6473,2006-08-07,2.418571,2.485714,2.368214,2.400357,2.046107,1245512800,0.05439187871305624,2.0,1.2001785
6474,2006-08-08,2.396071,2.396786,2.303929,2.313571,1.972129,997864000,0.05442141892586318,2.0,1.1567855
6475,2006-08-09,2.336786,2.342857,2.264286,2.271071,1.935902,955838800,0.054450959235998755,2.0,1.1355355
6476,2006-08-10,2.258929,2.314643,2.239286,2.288214,1.950515,697760000,0.05448049963552154,2.0,1.144107
6477,2006-08-11,2.258214,2.290357,2.235,2.273214,1.937728,777529200,0.05451004011648999,2.0,1.136607
6478,2006-08-14,2.2875,2.329286,2.271429,2.283571,1.946556,717620400,0.05453958067096265,2.0,1.1417855
6479,2006-08-15,2.333571,2.375,2.314286,2.373214,2.02297,861352800,0.05456912129099806,2.0,1.186607
6480,2006-08-16,2.396429,2.431071,2.368929,2.427857,2.069549,781284000,0.05459866196865468,2.0,1.2139285
6481,2006-08-17,2.428571,2.452143,2.399286,2.413929,2.057676,581148400,0.05462820269599107,2.0,1.2069645
6482,2006-08-18,2.418214,2.442857,2.402143,2.425357,2.067418,536354000,0.05465774346506575,2.0,1.2126785
6483,2006-08-21,2.403571,2.403929,2.3625,2.377143,2.026319,526226400,0.054687284267937224,2.0,1.1885715
6484,2006-08-22,2.381429,2.44,2.375,2.415,2.058589,576968000,0.05471682509666402,2.0,1.2075
6485,2006-08-23,2.428571,2.451786,2.390714,2.403929,2.049152,536258800,0.05474636594330465,2.0,1.2019645
6486,2006-08-24,2.424643,2.435357,2.366786,2.421786,2.064373,655191600,0.05477590679991762,2.0,1.210893
6487,2006-08-25,2.405,2.466071,2.403929,2.455357,2.09299,543958800,0.054805447658561456,2.0,1.2276785
6488,2006-08-28,2.446429,2.450357,2.381429,2.392143,2.039105,738161200,0.05483498851129469,2.0,1.1960715
6489,2006-08-29,2.3925,2.402143,2.325714,2.374286,2.023883,947332400,0.054864529350175814,2.0,1.187143
6490,2006-08-30,2.405,2.422143,2.381429,2.391429,2.038496,680142400,0.05489407016726337,2.0,1.1957145
6491,2006-08-31,2.402857,2.439286,2.380714,2.423214,2.065591,574697200,0.054923610954615856,2.0,1.211607
6492,2006-09-01,2.445714,2.451786,2.422143,2.442143,2.081726,408494800,0.05495315170429182,2.0,1.2210715
6493,2006-09-05,2.463214,2.553571,2.448214,2.552857,2.1761,1012457600,0.05498269240834974,2.0,1.2764285
6494,2006-09-06,2.538571,2.560357,2.489286,2.501071,2.131958,974103200,0.05501223305884817,2.0,1.2505355
6495,2006-09-07,2.521429,2.624286,2.508929,2.6,2.216286,1267957600,0.0550417736478456,2.0,1.3
6496,2006-09-08,2.620357,2.6275,2.568214,2.59,2.207762,895921600,0.05507131416740057,2.0,1.295
6497,2006-09-11,2.586786,2.633214,2.550714,2.589286,2.207154,949124400,0.055100854609571565,2.0,1.294643
6498,2006-09-12,2.600357,2.623214,2.551786,2.593929,2.211112,1684687200,0.05513039496641714,2.0,1.2969645
6499,2006-09-13,2.601786,2.654286,2.582143,2.65,2.258908,1146138000,0.0551599352299958,2.0,1.325
6500,2006-09-14,2.632857,2.666786,2.623571,2.648929,2.257994,801729600,0.05518947539236605,2.0,1.3244645
6501,2006-09-15,2.664286,2.677857,2.6175,2.646429,2.255864,981853600,0.055219015445586425,2.0,1.3232145
6502,2006-09-18,2.635714,2.673571,2.617857,2.638929,2.24947,705278000,0.05524855538171544,2.0,1.3194645
6503,2006-09-19,2.646429,2.655714,2.6,2.634643,2.245816,710049200,0.055278095192811585,2.0,1.3173215
6504,2006-09-20,2.656429,2.702857,2.650714,2.687857,2.291177,822791200,0.05530763487093343,2.0,1.3439285
6505,2006-09-21,2.6875,2.716429,2.643571,2.666071,2.272607,794124800,0.05533717440813945,2.0,1.3330355
6506,2006-09-22,2.653571,2.655,2.592143,2.607143,2.222375,665112000,0.05536671379648817,2.0,1.3035715
6507,2006-09-25,2.636071,2.709286,2.632857,2.705357,2.306095,858992400,0.055396253028038134,2.0,1.3526785
6508,2006-09-26,2.720714,2.777857,2.717857,2.771786,2.36272,1102948000,0.055425792094847826,2.0,1.385893
6509,2006-09-27,2.756071,2.766786,2.707857,2.728929,2.326188,810373200,0.05545533098897578,2.0,1.3644645
6510,2006-09-28,2.750714,2.767143,2.7125,2.750357,2.344454,723609600,0.055484869702480524,2.0,1.3751785
6511,2006-09-29,2.753929,2.768571,2.738571,2.749286,2.343541,405812400,0.05551440822742055,2.0,1.374643
6512,2006-10-02,2.682143,2.709643,2.653571,2.673571,2.279,712639200,0.05554394655585439,2.0,1.3367855
6513,2006-10-03,2.658929,2.676786,2.613929,2.645714,2.255254,790708800,0.05557348467984057,2.0,1.322857
6514,2006-10-04,2.646429,2.695,2.612857,2.692143,2.294831,829082800,0.055603022591437595,2.0,1.3460715
6515,2006-10-05,2.661786,2.72,2.6475,2.6725,2.278086,683883200,0.05563256028270399,2.0,1.33625
6516,2006-10-06,2.657857,2.68,2.636071,2.650714,2.259516,466958800,0.055662097745698275,2.0,1.325357
6517,2006-10-09,2.635714,2.681429,2.626071,2.665357,2.271998,438222400,0.05569163497247895,2.0,1.3326785
6518,2006-10-10,2.662143,2.663571,2.61,2.636071,2.247034,531588400,0.05572117195510454,2.0,1.3180355
6519,2006-10-11,2.622143,2.642143,2.592857,2.615357,2.229377,571855200,0.05575070868563359,2.0,1.3076785
6520,2006-10-12,2.628929,2.6925,2.628571,2.687857,2.291177,592855200,0.05578024515612458,2.0,1.3439285
6521,2006-10-13,2.701071,2.745714,2.669286,2.679286,2.283872,684196800,0.055809781358636054,2.0,1.339643
6522,2006-10-16,2.685357,2.71,2.671071,2.692857,2.29544,508692800,0.055839317285226515,2.0,1.3464285
6523,2006-10-17,2.68,2.688214,2.644286,2.653214,2.261647,480925200,0.05586885292795448,2.0,1.326607
6524,2006-10-18,2.669643,2.691786,2.639643,2.661786,2.268954,1133907600,0.05589838827887847,2.0,1.330893
6525,2006-10-19,2.830714,2.855357,2.791429,2.821071,2.404731,1512977200,0.05592792333005703,2.0,1.4105355
6526,2006-10-20,2.820357,2.856786,2.809643,2.855357,2.433957,639413600,0.05595745807354862,2.0,1.4276785
6527,2006-10-23,2.856786,2.925,2.848214,2.909286,2.479928,832507200,0.05598699250141182,2.0,1.454643
6528,2006-10-24,2.900357,2.917143,2.864286,2.894643,2.467446,463212400,0.056016526605705094,2.0,1.4473215
6529,2006-10-25,2.905357,2.928571,2.893214,2.917143,2.486624,485214800,0.056046060378487,2.0,1.4585715
6530,2006-10-26,2.925,2.95,2.8975,2.935357,2.502151,432756800,0.05607559381181604,2.0,1.4676785
6531,2006-10-27,2.919643,2.944643,2.8575,2.871786,2.447961,594966400,0.056105126897750726,2.0,1.435893
6532,2006-10-30,2.856786,2.889286,2.839286,2.872143,2.448266,499917600,0.056134659628349584,2.0,1.4360715
6533,2006-10-31,2.908929,2.917143,2.865357,2.895714,2.468359,501474400,0.056164191995671124,2.0,1.447857
6534,2006-11-01,2.896429,2.906429,2.798571,2.827143,2.409907,611192400,0.056193723991773865,2.0,1.4135715
6535,2006-11-02,2.818571,2.832857,2.803571,2.820714,2.404427,465483200,0.05622325560871634,2.0,1.410357
6536,2006-11-03,2.834286,2.840357,2.778214,2.796071,2.383421,431888800,0.056252786838557056,2.0,1.3980355
6537,2006-11-06,2.819643,2.859286,2.801071,2.846786,2.426651,434576800,0.05628231767335454,2.0,1.423393
6538,2006-11-07,2.873214,2.892857,2.861786,2.875357,2.451006,525932400,0.05631184810516729,2.0,1.4376785
6539,2006-11-08,2.857857,2.953214,2.853214,2.944643,2.510066,690916800,0.05634137812605383,2.0,1.4723215
6540,2006-11-09,2.960714,3.024643,2.932857,2.976429,2.537161,923053600,0.05637090772807268,2.0,1.4882145
6541,2006-11-10,2.983929,2.985714,2.946429,2.968571,2.530463,373864400,0.056400436903282364,2.0,1.4842855
6542,2006-11-13,2.972143,3.016071,2.951429,3.0125,2.567909,450674000,0.056429965643741406,2.0,1.50625
6543,2006-11-14,3.028571,3.035714,2.996429,3.035714,2.587697,588954800,0.0564594939415083,2.0,1.517857
6544,2006-11-15,3.0375,3.067857,3.0,3.001786,2.558777,655323200,0.05648902178864159,2.0,1.500893
6545,2006-11-16,3.031071,3.082143,3.022143,3.0575,2.606267,693940800,0.05651854917719977,2.0,1.52875
6546,2006-11-17,3.040714,3.069286,3.035714,3.066071,2.613575,466424000,0.056548076099241375,2.0,1.5330355
6547,2006-11-20,3.05,3.107143,3.042857,3.088214,2.632448,570794000,0.05657760254682491,2.0,1.544107
6548,2006-11-21,3.122143,3.164286,3.111071,3.164286,2.697294,622666800,0.056607128512008914,2.0,1.582143
6549,2006-11-22,3.178214,3.241071,3.1375,3.225357,2.749352,671941200,0.056636653986851866,2.0,1.6126785
6550,2006-11-24,3.1975,3.324286,3.196429,3.2725,2.789537,518677600,0.05666617896341232,2.0,1.63625
6551,2006-11-27,3.303929,3.327143,3.196429,3.197857,2.72591,1074836000,0.05669570343374879,2.0,1.5989285
6552,2006-11-28,3.227143,3.284643,3.211071,3.278929,2.795018,1036173600,0.05672522738991979,2.0,1.6394645
6553,2006-11-29,3.321429,3.326786,3.223214,3.278571,2.794712,1157083200,0.05675475082398382,2.0,1.6392855
6554,2006-11-30,3.293214,3.31,3.252143,3.273571,2.790451,870486400,0.05678427372799941,2.0,1.6367855
6555,2006-12-01,3.278571,3.2975,3.217857,3.261429,2.7801,795079600,0.05681379609402508,2.0,1.6307145
6556,2006-12-04,3.281429,3.2875,3.232143,3.254286,2.774012,709536800,0.056843317914119354,2.0,1.627143
6557,2006-12-05,3.273214,3.2975,3.245357,3.259643,2.778578,662838400,0.05687283918034074,2.0,1.6298215
6558,2006-12-06,3.237143,3.263929,3.2025,3.208214,2.734739,638184400,0.056902359884747775,2.0,1.604107
6559,2006-12-07,3.215357,3.232143,3.103571,3.108571,2.649801,1004827600,0.05693188001939893,2.0,1.5542855
6560,2006-12-08,3.115357,3.1925,3.107143,3.152143,2.686944,784277200,0.05696139957635277,2.0,1.5760715
6561,2006-12-11,3.175,3.189286,3.144643,3.169643,2.70186,499780400,0.05699091854766779,2.0,1.5848215
6562,2006-12-12,3.164643,3.172857,3.054643,3.076429,2.622403,1026620000,0.057020436925402526,2.0,1.5382145
6563,2006-12-13,3.141071,3.181071,3.1125,3.180357,2.710993,857052000,0.057049954701615474,2.0,1.5901785
6564,2006-12-14,3.180357,3.214286,3.152143,3.1625,2.695771,832330800,0.05707947186836516,2.0,1.58125
6565,2006-12-15,3.179286,3.186429,3.118929,3.132857,2.670504,739939200,0.057108988417710116,2.0,1.5664285
6566,2006-12-18,3.129643,3.142857,3.021071,3.0525,2.602006,721576800,0.05713850434170882,2.0,1.52625
6567,2006-12-19,3.026071,3.095714,2.986429,3.0825,2.627578,911405600,0.05716801963241984,2.0,1.54125
6568,2006-12-20,3.088214,3.095357,3.026429,3.027143,2.580391,567691600,0.05719753428190166,2.0,1.5135715
6569,2006-12-21,3.025,3.052857,2.935714,2.960714,2.523766,903599200,0.05722704828221282,2.0,1.480357
6570,2006-12-22,2.980714,3.001429,2.914286,2.935714,2.502455,613303600,0.05725656162541182,2.0,1.467857
6571,2006-12-26,2.933929,2.948929,2.888929,2.911071,2.481449,490688800,0.05728607430355717,2.0,1.4555355
6572,2006-12-27,2.791071,2.928571,2.741786,2.911429,2.481754,1935754800,0.05731558630870742,2.0,1.4557145
6573,2006-12-28,2.865,2.901786,2.844643,2.888214,2.461965,1119876800,0.057345097632921074,2.0,1.444107
6574,2006-12-29,2.998214,3.05,2.977143,3.03,2.582827,1076429200,0.05737460826825662,2.0,1.515
6575,2007-01-03,3.081786,3.092143,2.925,2.992857,2.551165,1238319600,0.057404118206772624,2.0,1.4964285
6576,2007-01-04,3.001786,3.069643,2.993571,3.059286,2.60779,847260400,0.057433627440527574,2.0,1.529643
